POI_ID,名称,经度,纬度,地址,电话,类型,类型编码,省份,城市,区县,商圈,邮编,数据来源关键词,数据来源区县
B0LKZOGTJN,汽车充电站(壳牌白桥大街充电站),116.439442,39.894350,立体停车场(广渠门内地铁站B东北口步行370米),[],汽车服务;充电站;充电站,011100,北京市,北京市,东城区,广渠门,[],充电站,东城区
B0IUDLGP7U,汽车充电站(小鹏S4超充北京合景摩方站),116.417046,39.899664,崇文门外街道东打磨厂街1号合景摩方地下停车场,4007836688,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,崇文门,[],充电站,东城区
B0IDZK2RME,汽车充电站(开迈斯充电站北京市金城建国5号直流站),116.433549,39.914286,建国门街道建国门北大街5号金成建国5号地下停车场,4006657666,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,建国门,[],充电站,东城区
B0MU5OV6UW,汽车充电站(扬招站东城区东四西大街10036优易充小站),116.416275,39.924152,"东四路口向西约100米,地铁6号线东四站西南口处",4006556620,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东四,[],充电站,东城区
B0FFMEP3YF,汽车充电站(扬招站东城区东四西大街10038优易充小站),116.417244,39.924657,东四南大街-道路停车位(东四地铁站F东北口旁),4006556620,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东四,[],充电站,东城区
B0MU7U5WB4,汽车充电站(扬招站东城区体育馆路10092优易充小站),116.430447,39.884385,天坛饭店门前东侧10米处路北,4006556620,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,[],[],充电站,东城区
B0MU7R6619,汽车充电站(扬招站东城区体育馆路北侧10065优易充小站),116.422470,39.884155,"体育馆路道路北侧,靠近体育馆路西口处,雅迪电动车前",4006556620,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,[],[],充电站,东城区
B0MUR676RK,汽车充电站(扬招站东城区安定门10166优易充小站),116.408550,39.949783,"安定门桥东北角,地铁安定门站B东北口",4006556620,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,安定门,[],充电站,东城区
B0MU7U5VIW,汽车充电站(扬招站东城区安定门外大街10002优易充小站),116.408350,39.953550,"安定门外大街道路东侧,地坛公园西门前",4006556620,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,地坛,[],充电站,东城区
B0MU7C5XF5,汽车充电站(扬招站东城区崇文门外大街东侧10018优易充小站),116.420932,39.885201,"崇文门外大街道路东侧,红桥路口南侧天桥",4006556620,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,[],[],充电站,东城区
B0MU7R6HZ0,汽车充电站(扬招站东城区崇文门外大街东侧10019优易充小站),116.419680,39.887417,"崇文门外大街道路东侧,红桥路口北侧天桥",4006556620,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,[],[],充电站,东城区
B0MU7R66C5,汽车充电站(扬招站东城区朝阳门内大街北侧10131优易充小站),116.425563,39.924133,"朝阳门内大街道路北侧,朝内北小街路口向西20米",4006556620,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东四,[],充电站,东城区
B0MUZ46835,汽车充电站(扬招站东城区朝阳门内大街南侧10016优易充小站),116.418021,39.924121,"朝阳门内大街道路南侧,东四路口东南角,地铁5号线东四站C口门前",4006556620,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东四,[],充电站,东城区
B0LDZHPYP6,汽车充电站(鸿蒙智行超级充电站),116.420373,39.899249,崇文门外大街18号国瑞城购物中心地下停车场B3层,13810773002,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,花市,[],充电站,东城区
B0MAJN2FC6,海尔汽车充电站(北仑电厂大食堂站)(暂停营业),116.426640,39.946500,北仑电厂大食堂站,13958305629,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东直门,[],充电站,东城区
B0IAYHXG4F,淘淘充汽车充电站(北京华侨大厦睿士酒店),116.411995,39.923546,王府井大街2号华侨大厦地面停车场029(北口进入直行60米大厦东侧),4008288517,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,灯市口,[],充电站,东城区
B0L1HCXEQW,滴滴充电充电站(东城区东四十条10116充电扬招站),116.426535,39.933391,东四十条与朝阳门北小街交叉口东60米,[],汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东四,[],充电站,东城区
B0L21LTRGK,滴滴充电充电站(东玖大厦站),116.440425,39.889683,夕照寺街与夕照寺中街交叉口东北40米,[],汽车服务;充电站;充电站,011100,北京市,北京市,东城区,广渠门,[],充电站,东城区
B0M6N6DF9Z,滴滴充电充电站(北京静态交通中绦胡同20号北侧地块充电站),116.395776,39.948382,中绦胡同与玉阁二巷交叉口西北20米,[],汽车服务;充电站;充电站,011100,北京市,北京市,东城区,安定门,[],充电站,东城区
B0MBYG4CSV,滴滴充电充电站(能+超充朝阳门南小街超充站),116.426975,39.913625,朝阳门南小街与赵堂子胡同交叉口南80米,[],汽车服务;充电站;充电站,011100,北京市,北京市,东城区,建国门,[],充电站,东城区
B0MGPY0AVL,滴滴充电汽车充电站(BP快速充电站北京东城东方花园饭店),116.434960,39.938900,东直门街道东直门南大街4号楼东方花园饭店饭店楼后,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东四,[],充电站,东城区
B0LB3P7QW0,滴滴充电汽车充电站(万马爱充金宝大厦站),116.419960,39.916035,建国门街道金宝大厦地下车库,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东四,[],充电站,东城区
B0LKPH0221,滴滴充电汽车充电站(东四十四条93号C座充电站),116.417520,39.937874,东四十四条93号C座,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东直门,[],充电站,东城区
B0L2NOIIL7,滴滴充电汽车充电站(中石化龙禹领行国际中心充电站),116.442176,39.893460,龙潭街道广渠门南小街1号领行国际中心,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,广渠门,[],充电站,东城区
B0MBH4HFVB,滴滴充电汽车充电站(北京王府井喜悦超充站),116.407654,39.909315,东华门街道霞公府街王府井步行街直接到B2层后直行50米左转,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,王府井,[],充电站,东城区
B0K60GV1AC,特斯拉目的地充电站(北京王府半岛酒店目的地充电站),116.416340,39.915024,金鱼胡同8号王府半岛酒店地下2层,4009100707,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东单,[],充电站,东城区
B0FFKCJAEY,特斯拉目的地充电站(王府中环),116.409740,39.912520,王府井大街269号B4层4246-4249停车位,4009100707,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东单,[],充电站,东城区
B0G0C7Y4GU,特斯拉超级充电站(北京合景摩方购物中心),116.416965,39.899768,崇文门外大街1号合景摩方购物中心B3层62-70,[],汽车服务;充电站;充电站,011100,北京市,北京市,东城区,崇文门,[],充电站,东城区
B0FFJ34OUQ,特斯拉超级充电站(北京市东方广场),116.412636,39.910045,东长安街1号东方广场停车场地下3层,[],汽车服务;充电站;充电站,011100,北京市,北京市,东城区,王府井,[],充电站,东城区
B0J247607B,特斯拉超级充电站(北京市百货大楼),116.409247,39.913668,王府井大街255号地下停车场B3层154-156车位/入口王府井西街,[],汽车服务;充电站;专用充电站,011103,北京市,北京市,东城区,东单,[],充电站,东城区
B0G3A48FJ5,特斯拉超级充电站(北京来福士中心),116.432106,39.940341,东直门南大街来福士中心地下停车场B3层C区,[],汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东直门,[],充电站,东城区
B0FFI0H8JO,特斯拉超级充电站(北京永定门中海地产广场),116.390212,39.870502,永定门西滨河路8号院7号楼地下B2层-原B2063车位/入口马家堡路,4009100707,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,[],[],充电站,东城区
B0HGZA3N8W,特斯拉超级充电站(北京飞天大厦),116.445757,39.891247,广渠门外南街5号(广渠门外地铁站D西南口步行470米),[],汽车服务;充电站;充电站,011100,北京市,北京市,东城区,劲松,[],充电站,东城区
B0FFIV5Q1H,特来电充电站(北京励骏酒店),116.418537,39.914697,金宝街90-92号励骏酒店地面停车场2,4001300001,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东单,[],充电站,东城区
B0G1S6664T,特来电充电站(北京王府中环),116.409617,39.912892,东华门街道王府井大街269号地下4层,4001300001,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东单,[],充电站,东城区
B0FFLC1FFO,特来电汽车充电站(北京金台夕照酒店充电站),116.438839,39.889435,金台夕照酒店停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,东城区,广渠门,[],充电站,东城区
B0IR2D5TQQ,特来电汽车充电站(安贞大厦充电站),116.408625,39.968268,中诚安贞大厦地面停车场90(安贞桥地铁站C口步行160米),13910891939,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,安定门,[],充电站,东城区
B0FFL2Y1PE,特来电汽车充电站(特来电中关村雍和航星园充电站),116.419480,39.953004,和平里东街11号创新楼A座B2地下停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,东城区,地坛,[],充电站,东城区
B0LA67CKBT,特来电汽车充电站(特来电北京市东城区银座MALL充电站),116.436134,39.940370,东直门街道东直门外大街22号东方银座C公寓银座百货B3,4001300001,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东四,[],充电站,东城区
B0LRUXDUPX,特来电汽车充电站(特来电龙潭中湖公园停车设施东南门充电站),116.435610,39.875960,龙潭中湖公园配套停车场,4001300001,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,左安门,[],充电站,东城区
B0IDCRIYJI,特来电汽车充电站(特来电龙潭中湖公园停车设施充电站),116.435610,39.875961,左安门内大街19号龙潭中湖公园立体停车场F2-058,4001300001,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,左安门,[],充电站,东城区
B0LUFL43TZ,特来电汽车充电站(特来电龙潭中湖公园配套停车设施西南门充电站),116.425964,39.873386,龙潭街道左安门西街龙潭中湖公园西南门外西侧,4001300001,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,左安门,[],充电站,东城区
B0GUZ5EYZM,特来电目的地充电站(北京王府半岛酒店充电站),116.416259,39.915160,金鱼胡同8号LL2-13号,13910884662,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,王府井,[],充电站,东城区
B0LA9X4AGT,特来电目的地充电站(青年沟充电桩),116.408140,39.963257,和平里街道安定门外大街60号,010-64024068,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,安定门,[],充电站,东城区
B0L0HUQC7N,特来电超级充电站(特来电北京东城前门大街地下停车场充电站),116.401147,39.893716,前门街道得丰西巷前门大街地下停车场,4001300001,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,珠市口,[],充电站,东城区
B0L1O9PITI,理想超级充电站(理想超充站北京中谷酒店),116.433432,39.904843,中谷酒店停车场,4006860400,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,北京站,[],充电站,东城区
B0MAXXNBCO,百工坊小熊超充站,116.434475,39.883575,左安门内大街与光明路交叉口东南80米,[],汽车服务;充电站;充电站,011100,北京市,北京市,东城区,左安门,[],充电站,东城区
B0LKJA1QKE,科科魔方汽车充电站(天心区中建偶寓车库入口处),116.408394,39.905586,中建芙蓉嘉苑偶寓23,18932424689,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,[],[],充电站,东城区
B0LD9HWRP8,简单充充电站(天坛南里西区站),116.400862,39.873574,永定门内大街160号,[],汽车服务;充电站;充电站,011100,北京市,北京市,东城区,天桥,[],充电站,东城区
B0K2HPA9QF,绿洲高科新能源汽车充电站(珠市口大街155号美洁华延站)(内部专用),116.410550,39.893642,东城区-珠市口东大街155号北京国龙中医医院,0797966999,汽车服务;充电站;专用充电站,011103,北京市,北京市,东城区,珠市口,[],充电站,东城区
B0FFGZN7GQ,绿狗汽车充电站(香河园中街),116.437485,39.949053,万国城MOMA8号楼(左家庄地铁站A口步行420米),[],汽车服务;充电站;充电站,011100,北京市,北京市,东城区,柳芳,[],充电站,东城区
B0L14U1OJJ,能加超充超级充电站(天玉大厦超充站·华为超充技术支持),116.437302,39.884582,天玉大厦,4001100835,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,广渠门,[],充电站,东城区
B0L2BNJ4T5,能加超充超级充电站(朝阳门南小街超充站·华为超充技术支持),116.426689,39.917474,朝阳门南小街道路停车位,4001100835,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,朝阳门,[],充电站,东城区
B0LKVS4NMX,蒙来电汽车充电站(合和佳苑售楼部单独一台自营),116.420000,39.930000,合和佳苑售楼部,4008987778,汽车服务;充电站;充电站,011100,北京市,北京市,东城区,东四,[],充电站,东城区
B0I67HPZ4I,蔚来换电站(金宝街站),116.430631,39.915351,金宝街,[],汽车服务;换电站;换电站,011101,北京市,北京市,东城区,建国门,[],充电站,东城区
