esd,record_time,soc,pack_voltage (V),charge_current (A),max_cell_voltage (V),min_cell_voltage (V),max_temperature (℃),min_temperature (℃),available_energy (kw),available_capacity (Ah)
4613021,2.02E+13,27.2,328.6,-22.5,3.658,3.646,33,32,12.4,37.29
5055800,2.02E+13,27.6,328.6,-22.5,3.658,3.646,33,32,12.42,37.34
6919729,2.02E+13,27.6,328.6,-22.5,3.658,3.647,33,32,12.44,37.39
5906960,2.02E+13,27.6,328.6,-22.5,3.659,3.647,33,32,12.45,37.44
5129400,2.02E+13,27.6,328.5,-22.5,3.659,3.646,33,32,12.47,37.49
4842703,2.02E+13,27.6,328.6,-22.5,3.658,3.647,33,32,12.49,37.56
7989311,2.02E+13,27.6,328.6,-22.5,3.659,3.646,33,32,12.5,37.59
9566229,2.02E+13,27.6,328.6,-22.5,3.66,3.647,34,32,12.52,37.64
2977982,2.02E+13,27.6,328.6,-22.5,3.659,3.647,34,32,12.54,37.69
9472597,2.02E+13,27.6,328.6,-22.5,3.659,3.646,34,32,12.56,37.76
6540059,2.02E+13,27.6,328.6,-22.5,3.659,3.647,34,32,12.57,37.81
7421955,2.02E+13,28,328.6,-22.5,3.66,3.648,34,32,12.59,37.86
4789991,2.02E+13,28,328.6,-22.5,3.66,3.647,34,32,12.61,37.91
4185441,2.02E+13,28,328.6,-22.5,3.66,3.647,34,32,12.62,37.96
6133324,2.02E+13,28,328.6,-22.5,3.66,3.647,34,32,12.64,38.01
9051503,2.02E+13,28,328.8,-22.5,3.66,3.647,34,32,12.66,38.06
5324573,2.02E+13,28,328.8,-22.5,3.66,3.648,34,32,12.68,38.12
9101769,2.02E+13,28,328.8,-22.5,3.66,3.648,34,32,12.7,38.18
4322385,2.02E+13,28,328.8,-22.5,3.66,3.648,34,32,12.71,38.23
1784534,2.02E+13,28,328.8,-22.5,3.66,3.648,34,32,12.73,38.28
8053399,2.02E+13,28,328.8,-22.5,3.66,3.647,34,32,12.75,38.33
2630978,2.02E+13,28,328.8,-22.5,3.661,3.648,34,32,12.76,38.38
3673354,2.02E+13,28.4,328.8,-22.5,3.661,3.648,34,32,12.78,38.43
6048004,2.02E+13,28.4,328.8,-22.5,3.661,3.648,34,32,12.8,38.47
8630811,2.02E+13,28.4,328.8,-22.5,3.661,3.648,34,32,12.82,38.54
7093670,2.02E+13,28.4,328.8,-22.5,3.66,3.649,34,32,12.83,38.59
3730551,2.02E+13,28.4,328.8,-22.5,3.661,3.649,34,32,12.85,38.64
7080329,2.02E+13,28.4,328.8,-22.5,3.661,3.648,34,32,12.87,38.69
3829635,2.02E+13,28.4,328.9,-22.5,3.661,3.649,34,32,12.88,38.74
6139758,2.02E+13,28.4,328.8,-22.5,3.661,3.649,34,32,12.9,38.81
2654056,2.02E+13,28.4,328.8,-22.5,3.662,3.649,34,32,12.92,38.84
7390629,2.02E+13,28.4,328.9,-22.5,3.661,3.65,34,32,12.93,38.89
5669861,2.02E+13,28.8,328.9,-22.5,3.662,3.65,34,32,12.95,38.96
3025002,2.02E+13,28.8,328.9,-22.5,3.662,3.649,34,32,12.98,39
7371202,2.02E+13,28.8,328.9,-22.5,3.662,3.65,34,32,12.99,39.05
5767563,2.02E+13,28.8,328.9,-22.5,3.661,3.65,34,32,13,39.1
4312867,2.02E+13,28.8,328.9,-22.5,3.663,3.649,34,32,13.02,39.15
4568756,2.02E+13,28.8,328.9,-22.5,3.662,3.65,34,32,13.04,39.2
9866287,2.02E+13,28.8,328.9,-22.5,3.661,3.65,34,32,13.05,39.25
3892724,2.02E+13,28.8,328.9,-22.5,3.662,3.651,34,32,13.08,39.32
8362719,2.02E+13,28.8,328.9,-22.5,3.662,3.65,34,32,13.09,39.37
9502349,2.02E+13,28.8,328.9,-22.5,3.663,3.65,34,32,13.11,39.42
1233865,2.02E+13,28.8,328.9,-22.5,3.663,3.65,34,32,13.13,39.47
5756621,2.02E+13,29.2,328.9,-22.5,3.663,3.65,34,32,13.14,39.52
9310274,2.02E+13,29.2,328.9,-22.5,3.663,3.65,34,32,13.16,39.57
6607225,2.02E+13,29.2,328.9,-22.5,3.662,3.652,34,32,13.18,39.62
4253199,2.02E+13,29.2,328.9,-22.5,3.663,3.651,34,32,13.19,39.67
3834284,2.02E+13,29.2,328.9,-22.5,3.663,3.65,34,32,13.21,39.72
5387517,2.02E+13,29.2,328.9,-22.5,3.662,3.651,34,32,13.23,39.77
5528232,2.02E+13,29.2,328.9,-22.5,3.663,3.651,34,32,13.24,39.82
5285180,2.02E+13,29.2,329.1,-22.5,3.664,3.651,34,32,13.26,39.89
9855221,2.02E+13,29.2,328.9,-22.5,3.664,3.65,34,32,13.28,39.94
5770371,2.02E+13,29.2,328.9,-22.5,3.664,3.651,34,32,13.3,39.99
1471021,2.02E+13,29.6,329.1,-22.5,3.664,3.651,34,32,13.31,40.04
3536729,2.02E+13,29.6,329.1,-22.5,3.664,3.652,34,32,13.34,40.09
3830144,2.02E+13,29.6,329.1,-22.5,3.664,3.651,34,32,13.35,40.14
8007689,2.02E+13,29.6,329.1,-22.5,3.664,3.652,34,32,13.36,40.19
2142462,2.02E+13,29.6,329.1,-22.5,3.664,3.651,34,32,13.38,40.24
7591864,2.02E+13,29.6,329.1,-22.5,3.665,3.651,34,32,13.4,40.29
6082608,2.02E+13,29.6,329.1,-22.5,3.665,3.653,34,32,13.42,40.35
5151634,2.02E+13,29.6,329.1,-22.5,3.664,3.653,34,32,13.44,40.4
5006104,2.02E+13,29.6,329.1,-22.5,3.664,3.652,34,32,13.45,40.45
1644003,2.02E+13,29.6,329.1,-22.5,3.664,3.652,34,32,13.47,40.5
9959617,2.02E+13,29.6,329.2,-22.5,3.664,3.653,34,32,13.49,40.55
3783080,2.02E+13,30,329.1,-22.5,3.664,3.653,34,32,13.51,40.62
2096115,2.02E+13,30,329.1,-22.5,3.665,3.653,34,32,13.52,40.65
6841561,2.02E+13,30,329.2,-22.5,3.665,3.654,34,32,13.54,40.7
7049550,2.02E+13,30,329.1,-22.5,3.665,3.653,34,32,13.55,40.75
4275838,2.02E+13,30,329.2,-22.5,3.665,3.653,34,32,13.57,40.82
6235741,2.02E+13,30,329.2,-22.5,3.665,3.653,34,32,13.59,40.86
9577350,2.02E+13,30,329.2,-22.5,3.665,3.654,34,32,13.61,40.91
4734743,2.02E+13,30,329.2,-22.5,3.666,3.653,34,32,13.62,40.96
7776052,2.02E+13,30,329.2,-22.5,3.665,3.653,34,32,13.64,41.01
3990853,2.02E+13,30,329.2,-22.5,3.666,3.654,34,32,13.67,41.09
4459427,2.02E+13,30.4,329.2,-22.5,3.666,3.654,34,32,13.68,41.13
7635898,2.02E+13,30.4,329.2,-22.5,3.666,3.654,34,32,13.69,41.18
8969594,2.02E+13,30.4,329.2,-22.5,3.666,3.654,34,32,13.72,41.23
7197033,2.02E+13,30.4,329.2,-22.5,3.666,3.653,34,32,13.73,41.28
4884677,2.02E+13,30.4,329.2,-22.5,3.666,3.654,34,32,13.74,41.33
2147361,2.02E+13,30.4,329.2,-22.5,3.666,3.654,34,32,13.77,41.38
3770628,2.02E+13,30.4,329.2,-22.5,3.667,3.655,34,32,13.78,41.43
9801335,2.02E+13,30.4,329.2,-22.5,3.666,3.654,34,32,13.8,41.48
7641189,2.02E+13,30.4,329.2,-22.5,3.666,3.654,34,32,13.81,41.53
1771880,2.02E+13,30.4,329.2,-22.5,3.667,3.654,34,32,13.83,41.58
6289147,2.02E+13,30.4,329.4,-22.5,3.667,3.655,34,32,13.85,41.63
3952058,2.02E+13,30.8,329.4,-22.5,3.667,3.654,34,32,13.87,41.7
5767031,2.02E+13,30.8,329.4,-22.5,3.666,3.654,34,32,13.88,41.75
1974663,2.02E+13,30.8,329.4,-22.5,3.667,3.654,34,32,13.9,41.8
7943741,2.02E+13,30.8,329.4,-22.5,3.668,3.654,34,32,13.92,41.85
4147556,2.02E+13,30.8,329.4,-22.5,3.668,3.654,34,32,13.93,41.9
1509895,2.02E+13,30.8,329.4,-22.5,3.668,3.656,34,32,13.95,41.95
6432670,2.02E+13,30.8,329.4,-22.5,3.667,3.655,34,32,13.97,42
7871544,2.02E+13,30.8,329.4,-22.5,3.668,3.656,34,32,13.98,42.05
5055422,2.02E+13,30.8,329.4,-22.5,3.668,3.656,34,32,14,42.1
9982427,2.02E+13,30.8,329.6,-22.5,3.668,3.656,34,32,14.02,42.15
1092006,2.02E+13,31.2,329.4,-22.5,3.668,3.655,34,32,14.04,42.21
2735458,2.02E+13,31.2,329.6,-22.5,3.668,3.655,34,32,14.05,42.26
7627992,2.02E+13,31.2,329.4,-22.5,3.668,3.656,34,32,14.08,42.32
1718423,2.02E+13,31.2,329.6,-22.5,3.668,3.656,34,32,14.09,42.37
9192828,2.02E+13,31.2,329.6,-22.5,3.669,3.656,34,32,14.1,42.42
1572979,2.02E+13,31.2,329.4,-22.5,3.669,3.656,34,32,14.13,42.46
3487904,2.02E+13,31.2,329.6,-22.5,3.668,3.657,34,32,14.14,42.51
6763610,2.02E+13,31.2,329.4,-22.5,3.669,3.657,34,32,14.15,42.56
2012032,2.02E+13,31.2,329.6,-22.5,3.669,3.656,34,32,14.17,42.61
9373410,2.02E+13,31.2,329.6,-22.5,3.669,3.657,34,32,14.2,42.68
7529207,2.02E+13,31.2,329.6,-22.5,3.669,3.657,34,32,14.21,42.72
3669573,2.02E+13,31.6,329.6,-22.5,3.669,3.657,34,32,14.23,42.78
1986133,2.02E+13,31.6,329.6,-22.5,3.669,3.656,34,32,14.24,42.83
6948821,2.02E+13,31.6,329.6,-22.5,3.669,3.656,34,32,14.26,42.88
3614527,2.02E+13,31.6,329.6,-22.5,3.67,3.658,34,32,14.28,42.93
4136508,2.02E+13,31.6,329.6,-22.5,3.669,3.657,34,32,14.3,42.99
3086685,2.02E+13,31.6,329.6,-22.5,3.669,3.658,34,32,14.31,43.04
1646115,2.02E+13,31.6,329.6,-22.5,3.67,3.658,34,32,14.33,43.08
2774472,2.02E+13,31.6,329.6,-22.5,3.67,3.657,34,32,14.35,43.14
9846685,2.02E+13,31.6,329.6,-22.5,3.67,3.657,34,32,14.36,43.19
8226298,2.02E+13,31.6,329.7,-22.5,3.67,3.658,34,32,14.38,43.24
2451482,2.02E+13,32,329.7,-22.5,3.67,3.657,34,32,14.4,43.29
1973215,2.02E+13,32,329.7,-22.5,3.67,3.658,34,32,14.41,43.34
1279402,2.02E+13,32,329.7,-22.5,3.671,3.658,34,32,14.43,43.39
7508235,2.02E+13,32,329.7,-22.5,3.67,3.658,34,32,14.46,43.46
3413837,2.02E+13,32,329.7,-22.5,3.671,3.657,34,32,14.47,43.51
8101955,2.02E+13,32,329.7,-22.5,3.671,3.659,34,32,14.49,43.56
5102547,2.02E+13,32,329.7,-22.5,3.671,3.659,34,32,14.51,43.61
5636445,2.02E+13,32,329.7,-22.5,3.672,3.658,34,32,14.52,43.66
9979037,2.02E+13,32,329.7,-22.5,3.672,3.659,34,32,14.54,43.71
8350412,2.02E+13,32,329.7,-22.5,3.671,3.659,34,32,14.56,43.76
8738836,2.02E+13,32,329.7,-22.5,3.672,3.658,34,32,14.57,43.81
4301228,2.02E+13,32.4,329.7,-22.5,3.672,3.659,34,32,14.59,43.86
8570311,2.02E+13,32.4,329.7,-22.5,3.672,3.659,34,32,14.6,43.91
3586411,2.02E+13,32.4,329.7,-22.5,3.672,3.659,34,32,14.62,43.96
8795078,2.02E+13,32.4,329.9,-22.5,3.672,3.659,34,32,14.64,44.03
6741360,2.02E+13,32.4,329.7,-22.5,3.672,3.66,34,32,14.66,44.08
3514859,2.02E+13,32.4,329.9,-22.5,3.672,3.659,34,32,14.67,44.13
1636865,2.02E+13,32.4,329.9,-22.5,3.672,3.66,34,32,14.69,44.18
9424700,2.02E+13,32.4,329.9,-22.5,3.673,3.66,34,32,14.71,44.23
3244147,2.02E+13,32.4,329.9,-22.5,3.673,3.66,34,32,14.72,44.28
4923767,2.02E+13,32.4,329.9,-22.5,3.672,3.661,34,32,14.74,44.32
2584531,2.02E+13,32.4,329.9,-22.5,3.673,3.66,34,32,14.76,44.37
3701503,2.02E+13,32.8,329.9,-22.5,3.673,3.66,34,32,14.77,44.42
1814207,2.02E+13,32.8,329.9,-22.5,3.673,3.66,34,32,14.79,44.47
3219175,2.02E+13,32.8,329.9,-22.5,3.673,3.66,34,32,14.81,44.52
8707146,2.02E+13,32.8,329.9,-22.5,3.673,3.66,34,32,14.83,44.59
9226641,2.02E+13,32.8,329.9,-22.5,3.673,3.661,34,32,14.84,44.64
5806483,2.02E+13,32.8,329.9,-22.5,3.673,3.66,34,32,14.87,44.69
4469845,2.02E+13,32.8,329.9,-22.5,3.674,3.661,34,32,14.88,44.74
1218571,2.02E+13,32.8,329.9,-22.5,3.673,3.661,34,32,14.89,44.79
1413774,2.02E+13,32.8,329.9,-22.5,3.674,3.661,34,32,14.92,44.84
6911510,2.02E+13,32.8,330,-22.5,3.674,3.661,34,32,14.93,44.89
8312688,2.02E+13,33.2,329.9,-22.5,3.673,3.662,34,32,14.95,44.94
3300067,2.02E+13,33.2,330,-22.5,3.674,3.661,34,32,14.96,44.99
9162594,2.02E+13,33.2,330,-22.5,3.674,3.661,34,32,14.98,45.04
3257014,2.02E+13,33.2,330,-22.5,3.675,3.662,34,32,15,45.09
5075871,2.02E+13,33.2,330,-22.5,3.675,3.662,34,32,15.02,45.15
1420415,2.02E+13,33.2,330,-22.5,3.675,3.662,34,32,15.03,45.2
6782716,2.02E+13,33.2,330,-22.5,3.674,3.662,34,32,15.05,45.25
4438961,2.02E+13,33.2,330,-22.5,3.675,3.662,34,32,15.07,45.31
7004214,2.02E+13,33.2,330.2,-22.5,3.675,3.661,34,32,15.08,45.36
5954651,2.02E+13,33.2,330,-22.5,3.675,3.662,34,32,15.1,45.41
5706503,2.02E+13,33.2,330,-22.5,3.675,3.662,34,32,15.12,45.47
1131719,2.02E+13,33.6,330,-22.5,3.675,3.662,34,32,15.14,45.52
3728340,2.02E+13,33.6,330,-22.5,3.676,3.662,34,32,15.15,45.57
9998167,2.02E+13,33.6,330.2,-22.5,3.676,3.663,34,32,15.17,45.61
2407671,2.02E+13,33.6,330.2,-22.5,3.675,3.662,34,32,15.19,45.67
2253366,2.02E+13,33.6,330,-22.5,3.675,3.663,34,32,15.2,45.72
9187633,2.02E+13,33.6,330.2,-22.5,3.675,3.662,34,32,15.23,45.77
1934640,2.02E+13,33.6,330.2,-22.5,3.676,3.663,34,32,15.24,45.82
4578343,2.02E+13,33.6,330.2,-22.5,3.677,3.663,34,32,15.25,45.87
4541949,2.02E+13,33.6,330.2,-22.5,3.676,3.663,34,32,15.28,45.92
1921311,2.02E+13,33.6,330.2,-22.5,3.676,3.664,34,32,15.29,45.97
3751236,2.02E+13,34,330.2,-22.5,3.676,3.663,34,32,15.3,46.02
2920778,2.02E+13,34,330.2,-22.5,3.676,3.664,34,32,15.33,46.09
4342521,2.02E+13,34,330.2,-22.5,3.677,3.664,34,32,15.35,46.14
4429498,2.02E+13,34,330.2,-22.5,3.677,3.663,34,32,15.36,46.18
9239932,2.02E+13,34,330.3,-22.5,3.677,3.664,34,32,15.37,46.22
6198413,2.02E+13,34,330.3,-22.5,3.677,3.664,34,32,15.39,46.28
6880401,2.02E+13,34,330.3,-22.5,3.677,3.664,34,32,15.41,46.33
4830439,2.02E+13,34,330.3,-22.5,3.677,3.665,34,32,15.43,46.38
2326907,2.02E+13,34,330.2,-22.5,3.677,3.664,34,32,15.44,46.43
5577655,2.02E+13,34,330.3,-22.5,3.677,3.664,34,32,15.46,46.48
8522652,2.02E+13,34,330.3,-22.5,3.677,3.664,34,32,15.48,46.53
4469933,2.02E+13,34.4,330.3,-22.5,3.678,3.665,34,32,15.5,46.6
6991114,2.02E+13,34.4,330.3,-22.5,3.678,3.664,34,33,15.51,46.65
7817917,2.02E+13,34.4,330.3,-22.5,3.678,3.665,34,33,15.53,46.7
5045622,2.02E+13,34.4,330.3,-22.5,3.678,3.666,34,33,15.55,46.75
7614796,2.02E+13,34.4,330.3,-22.5,3.679,3.666,34,33,15.56,46.8
5357155,2.02E+13,34.4,330.3,-22.5,3.679,3.666,34,33,15.58,46.85
2323371,2.02E+13,34.4,330.3,-22.5,3.678,3.666,34,33,15.6,46.9
9014128,2.02E+13,34.4,330.3,-22.5,3.679,3.665,34,33,15.61,46.95
2401306,2.02E+13,34.4,330.5,-22.5,3.679,3.665,34,33,15.64,47
4442463,2.02E+13,34.4,330.5,-22.5,3.679,3.665,34,33,15.65,47.05
1004821,2.02E+13,34.8,330.5,-22.5,3.678,3.666,34,33,15.66,47.1
4872813,2.02E+13,34.8,330.5,-22.5,3.679,3.666,34,33,15.69,47.17
4276377,2.02E+13,34.8,330.3,-22.5,3.679,3.665,34,33,15.71,47.22
8366487,2.02E+13,34.8,330.5,-22.5,3.679,3.666,34,33,15.72,47.27
4483998,2.02E+13,34.8,330.5,-22.5,3.679,3.667,34,33,15.74,47.32
5603144,2.02E+13,34.8,330.5,-22.5,3.68,3.666,34,33,15.75,47.37
9501475,2.02E+13,34.8,330.5,-22.5,3.679,3.666,34,33,15.77,47.42
4513783,2.02E+13,34.8,330.5,-22.5,3.68,3.666,34,33,15.79,47.47
5582046,2.02E+13,34.8,330.5,-22.5,3.68,3.667,34,33,15.8,47.51
5098316,2.02E+13,34.8,330.5,-22.5,3.68,3.667,34,33,15.82,47.56
2169165,2.02E+13,34.8,330.5,-22.5,3.681,3.666,34,33,15.84,47.61
4186453,2.02E+13,35.2,330.5,-22.5,3.681,3.667,34,33,15.85,47.66
3235843,2.02E+13,35.2,330.5,-22.5,3.68,3.668,34,33,15.87,47.73
7316241,2.02E+13,35.2,330.7,-22.5,3.68,3.668,34,33,15.89,47.78
4137720,2.02E+13,35.2,330.5,-22.5,3.681,3.667,34,33,15.91,47.83
1833836,2.02E+13,35.2,330.7,-22.5,3.68,3.668,34,33,15.92,47.88
6061059,2.02E+13,35.2,330.7,-22.5,3.68,3.668,34,33,15.94,47.93
9218685,2.02E+13,35.2,330.7,-22.5,3.681,3.668,34,33,15.96,47.98
4008318,2.02E+13,35.2,330.7,-22.5,3.681,3.668,34,33,15.97,48.03
1390433,2.02E+13,35.2,330.7,-22.5,3.681,3.668,34,33,15.99,48.08
3634959,2.02E+13,35.2,330.7,-22.5,3.682,3.668,34,33,16.01,48.13
9245348,2.02E+13,35.2,330.7,-22.5,3.682,3.669,34,33,16.02,48.18
4800886,2.02E+13,35.6,330.7,-22.5,3.681,3.668,34,33,16.04,48.23
3316682,2.02E+13,35.6,330.7,-22.5,3.682,3.668,34,33,16.07,48.3
2726710,2.02E+13,35.6,330.8,-22.5,3.681,3.669,34,33,16.08,48.35
2549645,2.02E+13,35.6,330.7,-22.5,3.682,3.668,34,33,16.1,48.4
2232233,2.02E+13,35.6,330.8,-22.5,3.682,3.668,34,33,16.11,48.45
6121924,2.02E+13,35.6,330.7,-22.5,3.682,3.669,34,33,16.13,48.5
9672364,2.02E+13,35.6,330.7,-22.5,3.682,3.669,34,33,16.15,48.55
5414014,2.02E+13,35.6,330.8,-22.5,3.682,3.669,34,33,16.16,48.6
8241612,2.02E+13,35.6,330.8,-22.5,3.682,3.669,35,33,16.18,48.65
6856434,2.02E+13,35.6,330.8,-22.5,3.682,3.668,34,33,16.2,48.7
6617960,2.02E+13,36,330.8,-22.5,3.682,3.67,35,33,16.21,48.75
3493064,2.02E+13,36,330.8,-22.5,3.683,3.67,35,33,16.23,48.8
1420142,2.02E+13,36,330.8,-22.5,3.683,3.67,35,33,16.25,48.86
7232597,2.02E+13,36,330.8,-22.5,3.683,3.669,35,33,16.26,48.89
4031436,2.02E+13,36,330.8,-22.5,3.684,3.671,35,33,16.28,48.96
3890573,2.02E+13,36,330.8,-22.5,3.683,3.67,35,33,16.3,49.01
5957528,2.02E+13,36,330.8,-22.5,3.684,3.671,35,33,16.32,49.06
3610877,2.02E+13,36,330.8,-22.5,3.684,3.67,35,33,16.33,49.11
3148040,2.02E+13,36,330.8,-22.5,3.684,3.67,35,33,16.35,49.18
5129256,2.02E+13,36,330.8,-22.5,3.684,3.671,35,33,16.38,49.23
2025999,2.02E+13,36,331,-22.5,3.684,3.67,35,33,16.38,49.26
7326590,2.02E+13,36.4,330.8,-22.5,3.685,3.671,35,33,16.4,49.31
9545869,2.02E+13,36.4,331,-22.5,3.685,3.671,35,33,16.43,49.37
3022582,2.02E+13,36.4,331,-22.5,3.685,3.67,35,33,16.44,49.42
1651791,2.02E+13,36.4,331,-22.5,3.685,3.671,35,33,16.45,49.47
6848580,2.02E+13,36.4,331,-22.5,3.685,3.671,35,33,16.47,49.52
8780486,2.02E+13,36.4,331,-22.5,3.686,3.671,35,33,16.49,49.57
5918314,2.02E+13,36.4,331,-22.5,3.685,3.671,35,33,16.5,49.62
3300228,2.02E+13,36.4,331,-22.5,3.685,3.671,35,33,16.52,49.68
2028042,2.02E+13,36.4,331,-22.5,3.686,3.671,35,33,16.54,49.73
4345273,2.02E+13,36.4,331,-22.5,3.685,3.672,35,33,16.56,49.79
8822866,2.02E+13,36.8,331,-22.5,3.685,3.672,35,33,16.57,49.83
9034274,2.02E+13,36.8,331.1,-22.5,3.686,3.672,35,33,16.59,49.88
9407595,2.02E+13,36.8,331.1,-22.5,3.685,3.672,35,33,16.61,49.93
4656787,2.02E+13,36.8,331.1,-22.5,3.686,3.672,35,33,16.63,49.99
6543711,2.02E+13,36.8,331,-22.5,3.686,3.672,35,33,16.64,50.04
5346091,2.02E+13,36.8,331,-22.5,3.686,3.672,35,33,16.66,50.09
8612115,2.02E+13,36.8,331.1,-22.5,3.686,3.673,35,33,16.68,50.14
1022066,2.02E+13,36.8,331.1,-22.5,3.686,3.673,35,33,16.69,50.19
1359091,2.02E+13,36.8,331.1,-22.5,3.686,3.672,35,33,16.71,50.24
2863191,2.02E+13,36.8,331.1,-22.5,3.686,3.672,35,33,16.73,50.29
9623794,2.02E+13,36.8,331.1,-22.5,3.687,3.673,35,33,16.75,50.36
7367338,2.02E+13,37.2,331.1,-22.5,3.687,3.674,35,33,16.76,50.41
6732728,2.02E+13,37.2,331.1,-22.5,3.687,3.674,35,33,16.79,50.46
5275056,2.02E+13,37.2,331.1,-22.5,3.687,3.673,35,33,16.8,50.51
5098049,2.02E+13,37.2,331.1,-22.5,3.687,3.673,35,33,16.81,50.56
1759878,2.02E+13,37.2,331.3,-22.5,3.688,3.673,35,33,16.83,50.61
2721803,2.02E+13,37.2,331.3,-22.5,3.687,3.673,35,33,16.85,50.66
3796312,2.02E+13,37.2,331.3,-22.5,3.688,3.674,35,33,16.86,50.7
2561734,2.02E+13,37.2,331.1,-22.5,3.688,3.674,35,33,16.88,50.75
8362530,2.02E+13,37.2,331.3,-22.5,3.689,3.674,35,33,16.9,50.8
6965708,2.02E+13,37.2,331.3,-22.5,3.689,3.674,35,33,16.91,50.85
3817883,2.02E+13,37.2,331.3,-22.5,3.688,3.675,35,33,16.94,50.93
6547511,2.02E+13,37.6,331.3,-22.5,3.688,3.674,35,33,16.95,50.97
6172610,2.02E+13,37.6,331.3,-22.5,3.689,3.675,35,33,16.97,51.02
1816036,2.02E+13,37.6,331.3,-22.5,3.689,3.675,35,33,16.98,51.06
4223288,2.02E+13,37.6,331.3,-22.5,3.689,3.675,35,33,17,51.12
5953142,2.02E+13,37.6,331.3,-22.5,3.689,3.675,35,33,17.02,51.17
8068842,2.02E+13,37.6,331.4,-22.5,3.69,3.674,35,33,17.04,51.22
4973729,2.02E+13,37.6,331.4,-22.5,3.69,3.675,35,33,17.05,51.27
9644087,2.02E+13,37.6,331.3,-22.5,3.69,3.676,35,33,17.07,51.32
9771407,2.02E+13,37.6,331.4,-22.5,3.69,3.675,35,33,17.09,51.37
6564940,2.02E+13,37.6,331.4,-22.5,3.69,3.676,35,33,17.1,51.42
6668098,2.02E+13,38,331.4,-22.5,3.69,3.676,35,33,17.12,51.49
1551705,2.02E+13,38,331.4,-22.5,3.69,3.676,35,33,17.14,51.54
1261345,2.02E+13,38,331.4,-22.5,3.69,3.676,35,33,17.16,51.59
2580459,2.02E+13,38,331.4,-22.5,3.691,3.675,35,33,17.17,51.64
7739891,2.02E+13,38,331.4,-22.5,3.69,3.676,35,33,17.19,51.69
9900336,2.02E+13,38,331.4,-22.5,3.691,3.676,35,33,17.21,51.74
6444804,2.02E+13,38,331.4,-22.5,3.691,3.676,35,33,17.22,51.79
1644680,2.02E+13,38,331.6,-22.5,3.69,3.677,35,33,17.24,51.84
3075742,2.02E+13,38,331.6,-22.5,3.691,3.676,35,33,17.26,51.89
9757229,2.02E+13,38,331.4,-22.5,3.692,3.676,35,33,17.27,51.94
5882422,2.02E+13,38,331.6,-22.5,3.691,3.677,35,33,17.29,51.99
1041671,2.02E+13,38.4,331.6,-22.5,3.691,3.677,35,33,17.31,52.05
8270693,2.02E+13,38.4,331.6,-22.5,3.692,3.678,35,33,17.33,52.1
7742438,2.02E+13,38.4,331.6,-22.5,3.691,3.677,35,33,17.35,52.15
9583732,2.02E+13,38.4,331.6,-22.5,3.692,3.677,35,33,17.36,52.21
3135155,2.02E+13,38.4,331.6,-22.5,3.693,3.678,35,33,17.38,52.26
7302524,2.02E+13,38.4,331.6,-22.5,3.692,3.678,35,33,17.4,52.3
9470169,2.02E+13,38.4,331.6,-22.5,3.693,3.678,35,33,17.41,52.35
7422046,2.02E+13,38.4,331.6,-22.5,3.693,3.678,35,33,17.43,52.4
4127268,2.02E+13,38.4,331.6,-22.5,3.693,3.678,35,33,17.45,52.45
6364973,2.02E+13,38.4,331.7,-22.5,3.692,3.679,35,33,17.46,52.5
1126904,2.02E+13,38.8,331.7,-22.5,3.692,3.678,35,33,17.48,52.55
8814963,2.02E+13,38.8,331.6,-22.5,3.693,3.679,35,33,17.5,52.6
5902992,2.02E+13,38.8,331.7,-22.5,3.693,3.679,35,33,17.52,52.67
4835360,2.02E+13,38.8,331.7,-22.5,3.693,3.679,35,33,17.53,52.72
2575128,2.02E+13,38.8,331.7,-22.5,3.693,3.679,35,33,17.55,52.77
9140649,2.02E+13,38.8,331.7,-22.5,3.694,3.679,35,33,17.57,52.82
6123173,2.02E+13,38.8,331.7,-22.5,3.694,3.679,35,33,17.58,52.87
3992489,2.02E+13,38.8,331.7,-22.5,3.694,3.679,35,33,17.6,52.92
2687253,2.02E+13,38.8,331.7,-22.5,3.694,3.679,35,33,17.62,52.97
7333844,2.02E+13,38.8,331.7,-22.5,3.693,3.68,35,33,17.63,53.02
9889360,2.02E+13,38.8,331.7,-22.5,3.694,3.679,35,33,17.65,53.07
6219272,2.02E+13,39.2,331.7,-22.5,3.694,3.679,35,33,17.67,53.12
2376943,2.02E+13,39.2,331.9,-22.5,3.694,3.679,35,33,17.68,53.17
7029494,2.02E+13,39.2,331.7,-22.5,3.694,3.68,35,33,17.71,53.23
4781283,2.02E+13,39.2,331.9,-22.5,3.695,3.68,35,33,17.72,53.28
3154945,2.02E+13,39.2,331.9,-22.5,3.694,3.68,35,33,17.74,53.33
3621326,2.02E+13,39.2,331.9,-22.5,3.696,3.681,35,33,17.76,53.38
6501838,2.02E+13,39.2,331.9,-22.5,3.695,3.68,35,33,17.77,53.43
9895550,2.02E+13,39.2,331.9,-22.5,3.695,3.681,35,33,17.79,53.48
1675386,2.02E+13,39.2,331.9,-22.5,3.696,3.68,35,33,17.81,53.53
2300075,2.02E+13,39.2,331.9,-22.5,3.696,3.681,35,33,17.82,53.59
8786192,2.02E+13,39.2,331.9,-22.5,3.696,3.682,35,33,17.83,53.63
9507522,2.02E+13,39.6,331.9,-22.5,3.697,3.681,35,33,17.86,53.68
9133364,2.02E+13,39.6,332.1,-22.5,3.697,3.682,35,33,17.87,53.73
